Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
By Any Other Name,"Is that a weed? This question, asked by anyone who has ever gardened or mowed a lawn, does not have an easy answer. After all, a weed, as suburban mother and professional weed scientist Nancy Gift reminds readers, is simply a plant out of place. In A Weed by Any Other Name, Gift offers a personal, unapologetic defense of clovers, dandelions, plantains, and more, chronicling her experience with these ""enemy"" plants season by season. Rather than falling prey to pressures to achieve the perfect lawn and garden, Gift elucidates the many reasons to embrace an unconventional, weedy yard. She celebrates the spots of wildness that crop up in various corners of suburbia, redeeming many a plant's reputation by expounding on its positive qualities. She includes recipes for dandelion wine and garlic mustard pesto as well as sketches that show the natural beauty of flowers such as the morning glory, classified by the USDA as an invasive and noxious weed. Although she is an advocate of weeds, Gift admits that some plants do require eradication-she happily digs out multiflora rose and resorts to chemical warfare on poison ivy. But she also demonstrates that weeds often carry a message for us about the land and our treatment of it, if we are willing to listen.",['Nancy Gift'],http://books.google.com/books/content?id=Nvmj-rrA3jYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=Nvmj-rrA3jYC&pg=PA72&dq=By+Any+Other+Name&hl=&cd=1&source=gbs_api,Beacon Press,2009-05-01,http://books.google.nl/books?id=Nvmj-rrA3jYC&dq=By+Any+Other+Name&hl=&source=gbs_api,['Gardening'],3.0
The interpretation of dreams,"“The interpretation of dreams is the via regia to a knowledge of the unconscious element in our physical life.”—Sigmund Freud Freud’s discovery that the dream is the means by which the unconscious can be explored is undoubtedly the most revolutionary step forward in the entire history of psychology. Dreams, according to his theory, represent the hidden fulfillment of our unconscious wishes. Through them the inhibitions are released and tensions relaxed. The ability to interpret these manifestations of conflict in the human psyche opened a vast new realm of investigation, particularly invaluable in the treatment of neuroses. By his pioneer investigations into the world of dreams, Sigmund Freud created a transformation in our generation’s thinking. The Interpretation of Dreams is offered here in the translation by Dr. A. A. Brill, who for almost forty years was the translator and standard-bearer of Freudian theories in America.",['Sigmund Freud'],http://books.google.com/books/content?id=k1h-AgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=k1h-AgAAQBAJ&printsec=frontcover&dq=The+interpretation+of+dreams&hl=&cd=1&source=gbs_api,Modern Library,2014-01-22,https://play.google.com/store/books/details?id=k1h-AgAAQBAJ&source=gbs_api,['Psychology'],375.0
"Man of La Mancha;: A musical play,","Winner of the New York Drama Critics Award for Best Musical, 1966 ""To me the most interesting aspect of the success of Man of La Mancha is the fact that it plows squarely upstream against the prevailing current of philosophy in the theater. That current is best identified by its catch-labels--Theater of the Absurd, Black Comedy, the Theater of Cruelty--which is to say the theater of alienation, of moral anarchy and despair. To the practitioners of those philosophies Man of La Mancha must seem hopelessly naive in its espousal of illusion as man's strongest spiritual need, the most meaningful function of his imagination. But I've no unhappiness about that. ""Facts are the enemy of truth,"" says Cervantes-Don Quixote. And that is precisely what I felt and meant.""--Dale Wasserman, from the Preface.",['Dale Wasserman'],http://books.google.com/books/content?id=kUFzH85rdKEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=kUFzH85rdKEC&printsec=frontcover&dq=Man+of+La+Mancha%3B:+A+musical+play,&hl=&cd=1&source=gbs_api",Random House,2011-04-27,https://play.google.com/store/books/details?id=kUFzH85rdKEC&source=gbs_api,['Drama'],2.0
No Disrespect,"An honest look at growing up as an African-American female in the inner city offers an account of the tense relationship that exists between African-American women and men, the Black church, guns and drugs, and Black nationalism. Reprint. 35,000 first printing. Tour.",['Sister Souljah'],http://books.google.com/books/content?id=5U1mk2wnEqEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=5U1mk2wnEqEC&q=No+Disrespect&dq=No+Disrespect&hl=&cd=1&source=gbs_api,Vintage,1996,http://books.google.nl/books?id=5U1mk2wnEqEC&dq=No+Disrespect&hl=&source=gbs_api,['Biography & Autobiography'],8.0
The Healing Time of Hickeys,"Sixteen-year-old Haley Andromeda would like to think she's just a normal high school senior, but during a disastrous time in her life, she turns to the Ouija board and tries to communicate with the Other Side, which only leads to further complications. Original.",['Karen Rivers'],http://books.google.com/books/content?id=wkFjl02QnHMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=wkFjl02QnHMC&dq=The+Healing+Time+of+Hickeys&hl=&cd=1&source=gbs_api,Raincoast Books,2003,http://books.google.nl/books?id=wkFjl02QnHMC&dq=The+Healing+Time+of+Hickeys&hl=&source=gbs_api,['Juvenile Fiction'],1.0
Spurgeon's Sermons Volume 10,"The sermons of Charles Haddon Spurgeon were the pinnacle of preaching in mid-nineteenth-century England. They are still powerful and widely influential today. This five-volume set is a compilation of Spurgeon's best sermons, covering topics from Israel in Egypt and confession of sin to justification by grace and Paul's first prayer. Originally published in ten volumes in 1883, it is now a five volume set with two volumes in each book.",['C. H. Spurgeon'],http://books.google.com/books/content?id=-SKBMwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=-SKBMwEACAAJ&dq=Spurgeon%27s+Sermons+Volume+10&hl=&cd=1&source=gbs_api,Hendrickson Publishers,2011,http://books.google.nl/books?id=-SKBMwEACAAJ&dq=Spurgeon%27s+Sermons+Volume+10&hl=&source=gbs_api,['Religion'],106.0
Diary Kept by T.E. Lawrence While Travelling in Arabia During 1911 (Folios Archive Library),"Presented here with 13 key photographs and letters to his mother, the diary shows the young T.E. Lawrence developing a strong respect for the Arab people and already involved in Arabian politics.",['Thomas Edward Lawrence'],http://books.google.com/books/content?id=WAMFqMbbscMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=WAMFqMbbscMC&dq=Diary+Kept+by+T.E.+Lawrence+While+Travelling+in+Arabia+During+1911+(Folios+Archive+Library)&hl=&cd=1&source=gbs_api,ISBS,1993,http://books.google.nl/books?id=WAMFqMbbscMC&dq=Diary+Kept+by+T.E.+Lawrence+While+Travelling+in+Arabia+During+1911+(Folios+Archive+Library)&hl=&source=gbs_api,['Travel'],1.0
How to Write and Speak Correctly,"In the preparation of this little work the writer has kept one end in view.: To make it serviceable for those for whom it is intended, that is, for those who have neither the time nor the opportunity, the learning nor the inclination, to peruse elaborate and abstruse treatises on Rhetoric, Grammar, and Composition. To them such works are as gold enclosed in chests of steel and locked beyond power of opening. This book has no pretension about it whatever,-it is neither a Manual of Rhetoric, expatiating on the dogmas of style, nor a Grammar full of arbitrary rules and exceptions. It is merely an effort to help ordinary, everyday people to express themselves in ordinary, everyday language, in a proper manner. Some broad rules are laid down, the observance of which will enable the reader to keep within the pale of propriety in oral and written language. Many idiomatic words and expressions, peculiar to the language, have been given, besides which a number of the common mistakes and pitfalls have been placed before the reader so that he may know and avoid them.",['Joseph Devlin'],http://books.google.com/books/content?id=-951DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=-951DwAAQBAJ&printsec=frontcover&dq=How+to+Write+and+Speak+Correctly&hl=&cd=1&source=gbs_api,BoD – Books on Demand,2018-11-01,https://play.google.com/store/books/details?id=-951DwAAQBAJ&source=gbs_api,['Language Arts & Disciplines'],2.0
The Best of Dear Abby,"A compilation of the most provocative questions and the wisest and wittiest answers to appear in ""Dear Abby""'s thirty-three years of syndication.",['Abigail Van Buren'],http://books.google.com/books/content?id=PdCPAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=PdCPAAAAMAAJ&q=The+Best+of+Dear+Abby&dq=The+Best+of+Dear+Abby&hl=&cd=1&source=gbs_api,Andrews McMeel Pub,1981,http://books.google.nl/books?id=PdCPAAAAMAAJ&dq=The+Best+of+Dear+Abby&hl=&source=gbs_api,['Psychology'],3.0
A Complete Guide to Bird Feeding,"Presents information on birds, their habits, behaviors and the kinds of shelters they prefer as well as the kinds of foods they like.",['John V. Dennis'],http://books.google.com/books/content?id=FML8XmHF7L0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=FML8XmHF7L0C&q=A+Complete+Guide+to+Bird+Feeding&dq=A+Complete+Guide+to+Bird+Feeding&hl=&cd=1&source=gbs_api,Chartwell Books,2002-09,http://books.google.nl/books?id=FML8XmHF7L0C&dq=A+Complete+Guide+to+Bird+Feeding&hl=&source=gbs_api,['Pets'],2.0
Standard & Poor's MidCap 400 Guide 2000,"""This practical and informative course book is a fascinating, visual volume which leads the student through the development of the language from Old English, through Middle and Early Modern English to the establishment of Standard English in the eighteenth century."" ""At the core of this substantially expanded second edition lies a series of nearly 200 historical texts, of which more than half are reproduced in facsimile, and which illustrate the progressive changes in the language. The book is firmly based upon linguistic description, with commentaries which form a series of case studies demonstrating the evidence for language change at every level - handwriting, spelling, punctuation, vocabulary, grammar and meaning."" ""Such a wealth of texts, as well as the structured activities and the various case studies, allow the volume to be used not only as a stimulating course text, guiding students through the analysis of data, but also as a comprehensive resource book and invaluable reference tool for teachers and students at all levels.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved",['Dennis Freeborn'],http://books.google.com/books/content?id=CP16STG5NRUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=CP16STG5NRUC&pg=PA247&dq=Standard&hl=&cd=1&source=gbs_api,University of Ottawa Press,1998,http://books.google.nl/books?id=CP16STG5NRUC&dq=Standard&hl=&source=gbs_api,['Language Arts & Disciplines'],2.0
